File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -f -i -n -t -k"
PDR Parameters: -y -f -i -n -t -k
Parameter Set: 24 of 32
Started at: Sat 14 Jun 2025 08:55:21 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -f -i -n -t -k".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 194                                                               2   194 104      0.09 sec
  2 : 0 168 418                                                           6   412 105      0.86 sec
431 : ... 34 37 30 25 35 28 25 33 30 28 26 27 21 44 277 536 1098 5756   368  1395   0   2484.28 sec
432 : ... 7 4 5 5 5 5 5 4 5 5 4 6 5 5 5 7 7 5 8 4 5 7 27 287 961 6196    24  1395   0   2488.44 sec
433 : ... 4 5 5 5 5 5 4 5 5 4 6 4 4 5 6 6 4 7 4 4 5 4 4 162 382 6875      0  1395   0   2490.41 sec
434 : ... 15 14 12 9 11 10 9 10 11 11 7 13 13 18 15 171 393 682 6523     65  1395   0   2495.58 sec
435 : ... 4 5 5 5 7 5 5 4 4 4 5 7 4 6 5 7 4 7 4 5 5 4 5 9 4 5 26 7401     0  1395   0   2497.51 sec
436 : ... 5 5 7 5 5 4 4 4 5 7 4 6 5 7 4 7 4 5 5 4 5 9 4 5 26 439 6962     0  1395   0   2499.18 sec
437 : ... 5 4 4 4 5 7 4 6 5 7 4 8 6 9 9 7 8 17 10 14 32 445 1184 5827    25  1395   0   2501.88 sec
438 : ... 5 4 4 4 5 7 4 6 5 7 4 5 4 6 6 4 5 8 4 6 6 163 404 651 6458      9  1395   0   2505.55 sec
439 : ... 7 5 5 4 4 4 5 7 4 6 5 7 4 5 4 6 6 4 5 8 4 6 5 9 4 5 4 7420      0  1395   0   2507.39 sec
440 : ... 5 5 4 4 4 5 7 4 6 5 7 4 5 4 6 6 4 5 8 4 6 5 9 4 5 4 4 7416      0  1395   0   2509.50 sec
441 : ... 5 4 4 4 5 7 4 6 5 7 4 5 4 6 6 4 5 8 4 6 5 9 4 5 4 4 25 7391     0  1395   0   2511.09 sec
442 : ... 4 4 5 7 4 6 5 7 4 5 4 6 6 4 5 8 4 6 5 9 4 5 4 4 25 592 6799     0  1395   0   2513.25 sec
443 : ... 4 6 5 7 4 5 4 6 6 4 5 8 4 8 7 11 8 10 6 8 28 597 1248 5599     21  1395   0   2514.90 sec
444 : ... 7 10 7 8 7 9 10 8 9 11 5 9 9 12 10 8 6 8 9 332 489 794 6262   598  1395   0   2526.33 sec
445 : ... 5 7 5 6 4 8 4 5 4 6 5 5 5 7 5 8 8 10 6 5 4 4 4 4 5 5 4 7432     0  1395   0   2533.50 sec
446 : ... 5 6 4 8 4 5 4 6 5 5 5 7 5 8 8 10 6 5 4 4 4 4 5 5 4 25 7407      0  1395   0   2535.08 sec
447 : ... 4 8 4 5 4 6 5 5 5 7 5 8 8 10 6 5 4 4 4 4 5 5 4 25 114 7293      0  1395   0   2536.54 sec
448 : ... 9 11 8 10 10 14 11 13 12 20 18 16 19 12 8 27 117 826 6496     690  1395   1   2546.21 sec
449 : ... 8 10 10 14 11 13 12 20 18 16 19 12 8 30 120 408 1352 5576      12  1395   0   2548.57 sec
450 : ... 22 22 26 24 28 21 32 25 23 25 17 14 10 13 163 511 831 6354    766  1395   1   2570.02 sec
451 : ... 22 26 24 28 21 32 25 23 25 17 14 10 15 165 514 551 755 6193    18  1395   0   2573.43 sec
452 : ... 26 22 22 22 26 24 28 21 32 25 23 7 7 4 5 5 5 4 4 4 4 7464       0  1395   0   2575.75 sec
453 : ... 22 22 22 26 24 28 21 32 25 23 7 7 4 5 5 5 4 4 4 4 348 7116      0  1395   0   2579.77 sec
454 : ... 22 26 24 28 21 32 25 23 7 7 4 6 5 6 6 5 6 6 351 1035 6116      19  1395   0   2581.83 sec
455 : ... 26 24 28 21 32 25 23 7 7 4 6 5 5 4 4 5 5 182 513 1120 5921     10  1395   0   2585.39 sec
456 : ... 26 24 28 21 32 25 23 7 7 4 6 5 5 4 4 5 4 5 4 161 382 6929       0  1395   0   2587.92 sec
457 : ... 24 28 21 32 25 23 8 8 4 6 5 5 4 4 7 7 9 7 165 389 681 6566     30  1395   0   2591.41 sec
458 : ... 26 24 28 21 32 25 23 8 8 4 6 5 5 4 4 6 4 5 4 4 4 4 179 7288     0  1395   0   2595.15 sec
459 : ... 28 21 32 25 23 8 8 4 6 5 5 4 4 6 4 5 4 4 4 4 179 673 6615       0  1395   0   2596.76 sec
460 : ... 25 23 8 8 4 6 8 6 6 7 9 8 11 7 10 11 17 189 687 1404 5497      26  1395   0   2600.07 sec
461 : ... 28 21 32 25 23 8 8 4 6 6 5 5 5 7 4 5 4 5 4 7 6 4 5 163 7312     0  1395   0   2602.14 sec
462 : ... 32 25 23 8 8 4 6 6 5 5 5 7 4 5 4 5 4 7 6 4 5 163 382 6930       0  1395   0   2603.91 sec
463 : ... 25 23 8 8 4 6 6 5 5 5 7 4 5 4 5 4 7 6 5 7 166 386 705 6549      9  1395   0   2606.42 sec
464 : ... 25 23 8 8 4 6 6 5 5 5 7 4 5 4 5 4 7 6 4 6 7 5 25 283 7164       0  1395   0   2612.56 sec
465 : ... 43 46 41 39 33 32 37 39 39 42 39 39 47 39 70 325 855 6437     423  1395   0   2650.19 sec
466 : ... 9 6 9 8 7 8 6 6 6 6 8 6 5 5 6 7 7 6 5 9 10 8 7 8 6 160 7351     0  1395   0   2653.02 sec
467 : ... 9 8 7 8 6 6 6 6 8 6 5 5 6 7 7 6 5 9 10 8 7 8 6 160 402 6946     0  1395   0   2654.38 sec
468 : ... 7 8 6 6 6 6 8 6 5 5 6 7 7 6 5 9 10 8 7 8 7 161 405 749 6438    10  1395   0   2656.91 sec
469 : ... 7 8 6 6 6 6 8 6 5 5 6 7 7 6 5 9 10 8 7 8 6 6 6 194 500 6808     0  1395   0   2659.80 sec
470 : ... 23 25 29 31 28 33 29 29 31 26 29 25 25 25 207 520 1122 6069   695  1395   0   2702.10 sec
471 : ... 8 6 5 8 6 7 6 5 6 8 7 6 7 7 7 7 9 6 7 11 10 8 5 6 7 5 7527      0  1395   0   2708.63 sec
472 : ... 5 8 6 7 6 5 6 8 7 6 7 7 7 7 9 6 7 11 10 8 5 6 7 5 160 7367      0  1395   0   2710.23 sec
473 : ... 6 7 6 5 6 8 7 6 7 7 7 7 9 6 7 11 10 8 5 6 7 5 160 401 6966      0  1395   0   2712.22 sec
474 : ... 19 16 14 12 13 13 14 17 19 16 13 14 13 8 162 405 654 6643     827  1395   1   2735.78 sec
475 : ... 16 14 12 13 13 14 17 19 16 13 14 13 8 162 405 276 530 6466      6  1395   0   2737.95 sec
476 : ... 14 12 13 13 14 17 19 16 13 14 13 8 162 405 259 337 948 6191     9  1395   0   2741.58 sec
477 : ... 13 13 14 17 19 16 13 14 13 8 162 405 232 182 423 1032 5454      8  1395   0   2743.48 sec
478 : ... 13 14 17 19 16 13 14 13 8 162 405 228 143 149 276 445 6335      9  1395   0   2753.16 sec
479 : ... 13 14 17 19 16 13 14 13 8 162 405 227 142 93 49 21 193 6531     0  1395   0   2755.27 sec
480 : ... 17 19 16 13 14 13 8 162 407 234 164 126 90 60 227 579 6341     30  1395   0   2760.03 sec
481 : ... 20 20 18 22 19 12 165 100 87 119 97 92 45 48 115 672 6239     767  1395   1   2771.67 sec
482 : ... 20 18 22 19 12 165 100 89 121 101 97 48 54 20 176 618 6224     20  1395   0   2773.52 sec
483 : ... 20 18 22 19 12 165 100 83 116 93 89 40 13 12 11 84 360 6575     0  1395   0   2774.84 sec
484 : ... 22 19 12 165 100 83 118 95 90 40 14 14 12 85 368 655 6242      22  1395   0   2778.11 sec
485 : ... 19 16 167 106 92 126 109 109 55 28 30 20 15 59 307 844 5979    42  1395   0   2781.75 sec
486 : ... 15 18 20 20 18 22 7 5 6 5 7 6 4 6 4 5 7 5 6 5 4 5 184 7454      0  1395   0   2784.30 sec
487 : ... 18 20 20 18 22 7 5 6 5 7 6 4 6 4 5 7 5 6 5 6 7 187 612 6870     9  1395   0   2786.74 sec
488 : ... 20 20 18 22 7 5 6 5 7 6 4 6 4 5 7 5 6 5 5 6 6 37 121 7479       0  1395   0   2789.10 sec
489 : ... 20 18 22 7 5 6 5 7 6 4 6 4 5 7 5 6 5 5 6 6 38 122 469 7038      5  1395   0   2790.71 sec
490 : ... 20 18 22 7 5 6 5 7 6 4 6 4 5 7 5 6 5 5 6 6 5 4 4 163 7465       0  1395   0   2792.86 sec
491 : ... 18 22 7 5 6 5 7 6 4 6 4 5 7 5 6 5 5 6 6 5 4 4 163 709 6756      0  1395   0   2794.42 sec
492 : ... 7 5 6 5 7 6 4 6 4 5 7 5 6 5 5 6 6 5 9 9 168 720 1428 5748      19  1395   0   2797.92 sec
493 : ... 7 5 8 6 4 7 4 7 10 10 9 9 8 7 7 8 9 12 12 155 442 1063 6134   761  1395   1   2808.14 sec
494 : ... 7 5 7 5 8 6 4 7 4 7 10 10 9 9 8 7 7 8 9 12 5 5 5 5 4 7632       0  1395   0   2812.67 sec
495 : ... 5 7 5 8 6 4 7 4 7 10 10 9 9 8 7 7 8 9 12 5 5 5 5 4 36 7596      0  1395   0   2814.56 sec
496 : ... 5 8 6 4 7 4 7 10 10 9 9 8 7 7 8 9 12 5 5 5 5 4 36 121 7475      0  1395   0   2816.22 sec
497 : ... 6 7 10 10 9 10 10 10 9 10 10 14 8 7 7 10 8 39 123 869 6634    772  1395   1   2825.87 sec
498 : ... 10 10 9 10 10 10 9 10 10 14 8 7 7 10 8 41 13 346 1063 6213      9  1395   0   2827.70 sec
499 : ... 21 22 20 19 23 22 25 18 16 18 20 22 20 17 170 617 956 6680    381  1395   0   2876.82 sec
500 : ... 7 5 7 6 6 6 5 11 8 8 8 8 9 8 9 8 9 7 8 9 8 162 334 658 7016     9  1395   0   2879.65 sec
501 : ... 7 7 5 7 6 6 6 5 11 8 8 8 8 9 8 9 8 9 7 8 8 7 7 6 10 9 8006      0  1395   0   2882.57 sec
502 : ... 5 7 6 6 6 5 11 8 8 8 8 9 8 9 8 9 7 8 8 7 7 6 10 9 269 7737      0  1395   0   2885.43 sec
503 : ... 13 12 11 13 10 11 9 11 10 11 10 10 10 9 16 14 273 787 6985     68  1395   0   2889.56 sec
504 : ... 9 10 10 11 13 11 16 13 13 11 10 9 10 12 12 48 192 808 7021    839  1399   1   2967.67 sec
505 : ... 7 6 5 21 8 9 8 8 9 7 8 6 7 6 7 7 8 6 6 7 6 5 7 166 544 7326     0  1399   0   2973.04 sec
506 : ... 5 21 8 9 8 8 9 7 8 6 7 6 7 7 8 6 6 7 6 5 8 167 547 873 6661     7  1399   0   2975.75 sec
507 : ... 21 8 9 8 8 9 7 8 6 7 6 7 7 8 6 6 7 6 5 5 10 8 218 447 7360      0  1399   0   2980.82 sec
508 : ... 9 8 8 9 7 8 6 7 6 7 7 8 6 6 7 6 5 5 12 10 220 450 739 6869      9  1399   0   2983.38 sec
509 : ... 8 9 8 8 9 7 8 6 7 6 7 7 8 6 6 7 6 5 5 11 8 5 5 11 197 7815      0  1399   0   2985.23 sec
510 : ... 8 8 9 7 8 6 7 6 7 7 8 6 6 7 6 5 5 11 8 5 5 11 197 756 7059      0  1399   0   2986.94 sec
511 : ... 9 7 8 6 7 6 7 7 8 6 6 7 6 5 5 11 8 5 6 14 199 761 1432 5862     9  1399   0   2989.31 sec
512 : ... 9 7 8 6 7 6 7 7 8 6 6 7 6 5 5 11 8 5 5 9 40 26 163 823 7000     5  1399   0   2991.74 sec
513 : ... 8 6 7 6 7 7 8 6 6 7 6 5 5 11 8 5 5 9 40 25 19 225 445 7274      0  1399   0   2993.62 sec
514 : ... 12 11 12 12 14 11 11 17 14 8 9 11 43 31 24 231 451 769 6724    54  1399   0   2997.66 sec
515 : ... 7 7 8 6 7 6 5 5 6 5 7 9 8 5 5 8 42 26 20 23 17 169 728 7022     0  1399   0   2999.91 sec
516 : ... 6 7 6 5 5 6 5 7 9 8 5 5 8 42 26 20 24 21 175 735 1423 5865     19  1399   0   3002.35 sec
517 : ... 6 7 6 5 5 6 5 7 9 8 5 5 8 42 27 21 24 18 16 14 141 630 7161    14  1399   0   3004.89 sec
518 : ... 7 6 5 5 6 5 7 9 8 5 5 8 42 27 20 23 18 15 13 15 16 12 7866      0  1399   0   3007.92 sec
519 : ... 5 5 6 5 7 9 8 5 5 8 42 27 20 23 18 15 13 15 16 12 285 7581      0  1399   0   3010.12 sec
520 : ... 6 5 7 9 8 5 5 8 42 27 20 23 18 15 13 15 16 13 286 1276 6329     4  1399   0   3012.12 sec
521 : ... 7 9 8 5 5 8 42 27 20 23 18 16 13 15 18 16 170 708 1291 5951    16  1399   0   3014.88 sec
522 : ... 7 9 8 5 5 8 42 27 20 23 18 15 13 15 16 12 13 16 13 207 7635     0  1399   0   3017.49 sec
523 : ... 8 5 5 8 42 27 20 23 18 15 13 15 16 12 13 16 13 207 534 7101     0  1399   0   3019.20 sec
524 : ... 8 42 27 20 23 18 15 13 15 16 13 14 19 16 212 538 1231 6222     15  1399   0   3023.80 sec
525 : ... 8 42 27 20 23 18 15 13 15 16 12 13 17 14 13 11 16 167 7646      0  1399   0   3026.41 sec
526 : ... 27 20 23 18 15 13 15 16 12 13 17 14 13 11 16 167 680 6966       0  1399   0   3028.76 sec
527 : ... 20 23 18 15 13 16 17 15 16 22 16 16 17 23 172 686 1348 5865    23  1399   0   3031.74 sec
528 : ... 23 18 15 13 15 16 13 14 17 14 14 11 17 14 14 120 742 6975       5  1399   0   3034.57 sec
529 : ... 18 15 13 15 16 13 14 17 14 14 11 17 14 13 10 196 532 7073       0  1399   0   3039.19 sec
530 : ... 15 13 15 16 13 14 21 17 15 15 22 17 16 15 199 539 893 6576     28  1399   0   3042.87 sec
531 : ... 13 15 16 13 14 20 15 13 11 18 14 13 11 15 126 388 898 6507      7  1399   0   3044.95 sec
532 : ... 16 16 13 15 23 15 13 12 18 14 14 11 15 12 12 227 704 6879      31  1399   0   3048.05 sec
533 : ... 17 13 13 21 15 13 13 17 16 15 14 18 13 13 11 121 553 7127      41  1399   0   3050.26 sec
534 : ... 16 12 13 21 15 13 12 17 14 13 12 14 10 11 10 16 10 186 7566     0  1399   0   3052.08 sec
535 : ... 13 21 15 13 12 17 14 13 12 14 10 11 10 16 10 186 631 6935       0  1399   0   3053.93 sec
536 : ... 21 15 13 12 17 14 13 12 14 10 11 10 20 14 190 640 1510 5822    16  1399   0   3058.46 sec
537 : ... 19 14 15 19 16 15 15 18 13 16 13 21 16 12 128 571 1258 5993    58  1399   0   3062.12 sec
538 : ... 15 12 12 17 14 13 12 14 10 11 10 18 13 8 11 12 11 14 7723       0  1399   0   3064.24 sec
539 : ... 12 12 17 14 13 12 14 10 11 10 18 13 8 11 12 11 14 114 7609      0  1399   0   3067.02 sec
540 : ... 12 17 14 13 12 14 10 11 10 18 13 8 11 12 11 14 115 693 6944     4  1399   0   3068.82 sec
541 : ... 17 14 13 12 14 10 11 10 18 13 8 11 12 11 13 10 186 587 6944     0  1399   0   3070.36 sec
542 : ... 13 12 14 10 11 10 18 13 8 11 12 11 14 14 190 593 1252 5966     12  1399   0   3072.72 sec
543 : ... 13 12 14 10 11 10 18 13 8 11 12 11 13 11 14 11 164 534 7010     0  1399   0   3075.18 sec
544 : ... 14 10 11 10 18 13 8 11 12 11 13 11 14 12 166 539 1123 6147     10  1399   0   3077.61 sec
545 : ... 12 14 10 11 10 18 13 8 11 12 11 13 11 14 11 10 9 9 6 7684       0  1399   0   3085.93 sec
546 : ... 14 10 11 10 18 13 8 11 12 11 13 11 14 11 10 9 9 6 201 7483      0  1399   0   3088.58 sec
547 : ... 11 10 18 13 9 12 13 13 15 13 17 13 10 10 10 7 204 749 6769     25  1399   0   3091.14 sec
548 : ... 11 10 18 13 9 12 12 12 13 10 13 11 11 9 9 6 5 173 614 6898      0  1399   0   3092.65 sec
549 : ... 23 14 22 17 19 22 19 22 19 19 12 14 11 9 177 629 1262 6103   1172  1399   1   3142.37 sec
550 : ... 14 22 17 19 22 19 22 19 19 14 16 14 15 8 124 317 635 6783      22  1399   0   3145.05 sec
551 : ... 36 23 14 22 17 19 22 19 22 10 11 9 12 7 5 6 8 6 5 198 7533      0  1399   0   3149.57 sec
552 : ... 23 14 22 17 19 22 19 22 10 11 9 12 7 5 6 8 8 7 201 847 6716    10  1399   0   3151.73 sec
553 : ... 14 22 17 19 22 19 22 10 11 9 12 7 5 6 8 7 7 7 284 870 6605      7  1399   0   3154.07 sec
554 : ... 22 17 19 22 19 22 10 11 9 12 7 5 6 8 7 8 8 182 396 848 6703    15  1399   0   3157.43 sec
555 : ... 22 17 19 22 19 22 10 11 9 12 7 5 6 8 7 7 7 7 6 162 426 7145     0  1399   0   3160.20 sec
556 : ... 19 22 19 22 10 11 9 12 7 5 6 8 7 7 7 7 7 163 430 937 6418       8  1399   0   3162.95 sec
557 : ... 19 22 19 22 10 11 9 12 7 5 6 8 7 7 7 7 8 14 13 310 880 6591    14  1399   0   3165.21 sec
558 : ... 17 19 22 19 22 10 11 9 12 7 5 6 8 7 7 7 7 7 9 8 8 6 7 7717      0  1399   0   3167.02 sec
559 : ... 19 22 19 22 10 11 9 12 7 5 6 8 7 7 7 7 7 9 8 8 6 7 6 7711       0  1399   0   3169.21 sec
560 : ... 22 19 22 10 11 9 12 7 5 6 8 7 7 7 7 7 9 8 8 6 7 6 331 7380      0  1399   0   3171.05 sec
561 : ... 19 22 10 11 9 12 7 5 6 8 7 7 7 7 7 9 8 8 6 7 6 331 785 6595     0  1399   0   3172.81 sec
562 : ... 10 11 14 13 12 13 13 12 14 16 13 11 14 13 340 800 1530 5480    84  1399   0   3178.46 sec
563 : ... 13 10 11 9 12 8 5 7 10 7 9 10 8 7 8 7 8 6 7 8 7 6 5 5 7711      0  1399   0   3181.74 sec
564 : ... 10 11 9 12 8 5 7 10 7 9 10 8 7 8 7 8 6 7 8 7 6 5 5 7 7704       0  1399   0   3184.29 sec
565 : ... 10 11 9 12 8 5 7 10 7 9 10 8 7 8 7 8 6 7 8 7 6 5 5 7 5 7699     0  1399   0   3186.86 sec
566 : ... 9 12 8 5 7 10 7 9 10 8 7 8 7 8 6 7 8 7 6 5 5 7 5 620 7079       0  1399   0   3188.51 sec
567 : ... 7 10 9 10 12 12 9 9 8 8 7 8 11 9 9 9 10 11 8 623 1317 5808     37  1399   0   3190.51 sec
568 : ... 5 7 10 8 9 11 8 6 8 6 8 6 7 8 7 7 5 6 10 8 334 505 665 6497    12  1399   0   3193.72 sec
569 : ... 8 5 7 10 8 9 11 8 6 8 6 8 6 7 8 7 7 5 6 9 6 5 5 8 109 7594      0  1399   0   3196.07 sec
570 : ... 7 10 8 9 11 8 6 8 6 8 6 7 8 7 7 5 6 9 6 5 5 9 110 486 7137      4  1399   0   3197.75 sec
571 : ... 7 10 8 9 11 8 6 8 6 8 6 7 8 7 7 5 6 9 6 5 5 8 6 7 198 7496      0  1399   0   3199.47 sec
572 : ... 9 11 8 6 8 6 8 6 7 8 7 7 5 7 10 7 7 7 12 14 12 202 894 6636    18  1399   0   3201.99 sec
573 : ... 9 11 8 6 8 6 8 6 7 8 7 7 5 7 10 6 6 5 8 6 7 7 328 588 6778      0  1399   0   3204.29 sec
574 : ... 6 8 6 7 8 7 7 5 7 10 6 10 11 12 13 16 14 338 603 1227 5992     25  1399   0   3208.13 sec
575 : ... 9 11 8 6 8 6 8 6 7 8 7 7 5 7 10 6 9 8 9 6 8 8 7 7 6 4 7695      0  1399   0   3210.24 sec
576 : ... 11 8 6 8 6 8 6 7 8 7 7 5 7 10 6 9 8 9 6 8 8 7 7 6 4 4 7691      0  1399   0   3212.40 sec
577 : ... 8 6 8 6 8 6 7 8 7 7 5 7 10 6 9 8 9 6 8 8 7 7 6 4 4 190 7501     0  1399   0   3214.16 sec
578 : ... 8 6 8 6 7 8 7 7 5 7 10 6 9 8 9 6 8 8 7 7 6 6 6 193 987 6545    11  1399   0   3215.95 sec
579 : ... 6 8 6 7 8 7 7 5 7 10 6 9 8 9 6 8 8 7 7 6 5 5 5 427 951 6341     5  1399   0   3217.68 sec
580 : ... 6 7 8 7 7 5 7 10 6 9 8 9 6 8 8 7 7 6 5 8 7 327 494 727 6502    13  1399   0   3220.83 sec
581 : ... 6 8 6 7 8 7 7 5 7 10 6 9 8 9 6 8 8 7 7 6 5 7 5 4 4 4 4 7694     0  1399   0   3223.20 sec
582 : ... 6 7 8 7 7 5 7 10 6 9 8 9 6 8 8 7 7 6 5 7 5 4 4 4 4 190 7504     0  1399   0   3224.93 sec
583 : ... 8 7 7 5 7 10 6 9 8 9 6 8 8 7 7 6 5 7 5 4 4 7 7 192 675 6859    11  1399   0   3226.73 sec
584 : ... 7 7 5 7 10 6 9 8 9 6 8 8 7 7 6 5 7 5 4 4 5 5 5 108 631 6981     5  1399   0   3228.91 sec
585 : ... 7 5 7 10 6 9 8 9 6 8 8 7 7 6 5 7 5 4 4 5 5 4 4 159 513 7023     0  1399   0   3237.73 sec
586 : ... 8 11 9 9 6 8 8 10 10 9 9 11 7 6 7 7 8 8 7 160 527 774 6578   1091  1399   1   3276.03 sec
587 : ... 9 9 6 8 8 10 10 9 9 12 8 6 7 7 9 8 10 163 223 367 789 6320     22  1399   0   3278.47 sec
588 : ... 11 13 14 14 15 11 9 10 9 8 9 10 9 7 8 7 10 10 300 999 6501    158  1399   0   3283.23 sec
589 : ... 8 9 8 7 6 9 8 8 7 6 5 9 6 5 5 6 5 4 5 4 5 4 4 159 407 7186      0  1399   0   3285.22 sec
590 : ... 13 10 10 9 7 5 11 7 7 8 8 11 8 7 7 12 10 9 163 414 761 6800  1092  1399   1   3340.01 sec
591 : ... 10 9 7 5 11 7 7 8 8 11 8 7 7 12 10 9 163 414 413 804 6580       8  1399   0   3342.77 sec
592 : ... 9 7 5 11 7 7 8 8 11 8 7 7 12 10 9 164 422 400 477 807 6309     29  1399   0   3345.57 sec
593 : ... 13 10 10 9 7 5 11 7 7 8 8 11 8 7 7 12 10 9 5 4 5 4 5 4 7813     0  1399   0   3347.67 sec
594 : ... 10 9 7 5 11 7 7 8 8 11 8 7 7 12 10 9 5 4 5 4 5 4 294 7519       0  1399   0   3349.78 sec
595 : ... 9 7 5 11 7 7 8 8 11 8 7 7 12 10 9 5 4 5 4 7 6 297 1011 6563    11  1399   0   3352.16 sec
596 : ... 7 5 11 7 7 8 8 11 8 7 7 12 10 9 5 4 5 4 5 4 4 160 397 7263      0  1399   0   3354.25 sec
597 : ... 10 10 9 11 8 7 7 13 11 11 8 8 11 9 11 9 6 162 402 690 6908    926  1399   1   3429.50 sec
598 : ... 11 10 10 9 11 8 7 7 13 11 11 8 8 11 9 11 9 6 4 5 4 174 7723     0  1399   0   3431.55 sec
599 : ... 10 9 11 8 7 7 13 11 11 8 8 11 9 11 9 6 4 5 4 174 670 7053       0  1399   0   3433.36 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Sat 14 Jun 2025 09:55:21 PM CST
========================================
