File: ./hwmcc13/single/bob12s04.aig
44804 5.00        
44805 0.00        
44806 0.00        
44807 0.00        
44808 60.00       
44809 100.00      
44810 100.00      
44811 100.00      
44812 100.00      
44813 100.00      
44814 100.00      
44815 100.00      
44816 100.00      
44817 0.00        
44818 60.00       
44819 60.00       
44820 80.00       
44821 20.00       
44822 20.00       
44823 20.00       
44824 20.00       
44825 20.00       
44826 80.00       
44827 0.00        
44828 0.00        
44829 40.00       
44830 100.00      
44831 20.00       
44832 0.00        
44833 40.00       
44834 80.00       
44835 100.00      
44836 100.00      
44837 20.00       
44838 80.00       
44839 100.00      
44840 52.00       
44841 51.00       
44842 51.00       
44843 53.00       
44844 48.00       
44845 48.00       
44846 50.00       
44847 50.00       
44848 49.00       
44849 39.00       
44850 49.00       
44851 39.00       
44852 48.00       
44853 38.00       
44854 50.00       
44855 59.00       
44856 50.00       
44857 40.00       
44858 48.00       
44859 58.00       
44860 50.00       
44861 60.00       
44862 49.00       
44863 60.00       
44864 50.00       
44865 59.00       
44866 48.00       
44867 59.00       
44868 51.00       
44869 40.00       
44870 51.00       
44871 51.00       
44872 49.00       
44873 48.00       
44874 50.00       
44875 50.00       
44876 49.00       
44877 50.00       
44878 50.00       
44879 51.00       
44880 49.00       
44881 48.00       
44882 51.00       
44883 51.00       
44884 49.00       
44885 48.00       
44886 48.00       
44887 48.00       
44888 51.00       
44889 51.00       
44890 48.00       
44891 49.00       
44892 49.00       
44893 48.00       
44894 50.00       
44895 51.00       
44896 50.00       
44897 50.00       
44898 48.00       
44899 48.00       
44900 48.00       
44901 49.00       
44902 50.00       
44903 51.00       
44904 50.00       
44905 49.00       
44906 50.00       
44907 50.00       
44908 50.00       
44909 50.00       
44910 49.00       
44911 49.00       
44912 50.00       
44913 49.00       
44914 51.00       
44915 51.00       
44916 51.00       
44917 50.00       
44918 47.00       
44919 46.00       
44920 51.00       
44921 51.00       
44922 50.00       
44923 50.00       
44924 47.00       
44925 47.00       
44926 51.00       
44927 51.00       
44928 47.00       
44929 46.00       
44930 49.00       
44931 49.00       
44932 49.00       
44933 50.00       
44934 51.00       
44935 51.00       
44936 46.00       
44937 46.00       
44938 49.00       
44939 51.00       
44940 50.00       
44941 49.00       
44942 50.00       
44943 50.00       
44944 49.00       
44945 49.00       
44946 50.00       
44947 51.00       
44948 50.00       
44949 49.00       
44950 50.00       
44951 50.00       
44952 49.00       
44953 50.00       
44954 51.00       
44955 50.00       
44956 49.00       
44957 48.00       
44958 50.00       
44959 51.00       
44960 50.00       
44961 50.00       
44962 49.00       
44963 49.00       
44964 50.00       
44965 51.00       
44966 52.00       
44967 52.00       
44968 51.00       
44969 51.00       
44970 50.00       
44971 50.00       
44972 49.00       
44973 48.00       
44974 51.00       
44975 51.00       
44976 52.00       
44977 52.00       
44978 50.00       
44979 49.00       
44980 49.00       
44981 48.00       
44982 50.00       
44983 50.00       
44984 50.00       
44985 49.00       
44986 50.00       
44987 49.00       
44988 49.00       
44989 50.00       
44990 48.00       
44991 48.00       
44992 50.00       
44993 51.00       
44994 49.00       
44995 49.00       
44996 49.00       
44997 49.00       
44998 47.00       
44999 47.00       
45000 48.00       
45001 48.00       
45002 49.00       
45003 51.00       
45004 47.00       
45005 46.00       
45006 48.00       
45007 48.00       
45008 51.00       
45009 51.00       
45010 50.00       
45011 50.00       
45012 49.00       
45013 49.00       
45014 49.00       
45015 50.00       
45016 51.00       
45017 52.00       
45018 51.00       
45019 51.00       
45020 50.00       
45021 51.00       
45022 49.00       
45023 49.00       
45024 50.00       
45025 50.00       
45026 52.00       
45027 52.00       
45028 51.00       
45029 51.00       
45030 50.00       
45031 50.00       
45032 49.00       
45033 50.00       
45034 49.00       
45035 49.00       
45036 51.00       
45037 50.00       
45038 49.00       
45039 50.00       
45040 50.00       
45041 50.00       
45042 50.00       
45043 50.00       
45044 49.00       
45045 49.00       
45046 50.00       
45047 49.00       
45048 50.00       
45049 50.00       
45050 51.00       
45051 51.00       
45052 49.00       
45053 49.00       
45054 50.00       
45055 51.00       
45056 51.00       
45057 51.00       
45058 51.00       
45059 51.00       
45060 49.00       
45061 49.00       
45062 51.00       
45063 51.00       
45064 51.00       
45065 51.00       
45066 51.00       
45067 41.00       
45068 49.00       
45069 39.00       
45070 49.00       
45071 59.00       
45072 50.00       
45073 59.00       
45074 49.00       
45075 40.00       
45076 41.00       
45077 59.00       
45078 39.00       
45079 61.00       
45080 59.00       
45081 38.00       
45082 59.00       
45083 40.00       
45084 40.00       
45085 59.00       
45086 53.00       
45087 42.00       
45088 49.00       
45089 60.00       
45090 50.00       
45091 40.00       
45092 47.00       
45093 58.00       
45094 52.00       
45095 61.00       
45096 42.00       
45097 63.00       
45098 60.00       
45099 41.00       
45100 40.00       
45101 39.00       
45102 58.00       
45103 59.00       
45104 61.00       
45105 62.00       
45106 50.00       
45107 60.00       
45108 50.00       
45109 61.00       
45110 50.00       
45111 40.00       
45112 60.00       
45113 59.00       
45114 61.00       
45115 60.00       
45116 40.00       
45117 40.00       
45118 49.00       
45119 57.00       
45120 50.00       
45121 42.00       
45122 51.00       
45123 61.00       
45124 48.00       
45125 59.00       
45126 49.00       
45127 60.00       
45128 57.00       
45129 38.00       
45130 42.00       
45131 40.00       
45132 61.00       
45133 63.00       
45134 59.00       
45135 59.00       
45136 60.00       
45137 59.00       
45138 50.00       
45139 40.00       
45140 49.00       
45141 37.00       
45142 40.00       
45143 40.00       
45144 37.00       
45145 57.00       
45146 48.00       
45147 59.00       
45148 46.00       
45149 36.00       
45150 48.00       
45151 57.00       
45152 49.00       
45153 40.00       
45154 49.00       
45155 59.00       
45156 52.00       
45157 42.00       
45158 51.00       
45159 62.00       
45160 49.00       
45161 59.00       
45162 48.00       
45163 38.00       
45164 48.00       
45165 39.00       
45166 49.00       
45167 60.00       
45168 50.00       
45169 41.00       
45170 50.00       
45171 39.00       
45172 51.00       
45173 61.00       
45174 51.00       
45175 42.00       
45176 50.00       
45177 40.00       
45178 50.00       
45179 59.00       
45180 48.00       
45181 59.00       
45182 50.00       
45183 60.00       
45184 50.00       
45185 40.00       
45186 49.00       
45187 40.00       
45188 50.00       
45189 59.00       
45190 50.00       
45191 40.00       
45192 49.00       
45193 60.00       
45194 49.00       
45195 40.00       
45196 0.00        
45197 0.00        
45198 0.00        
45199 0.00        
45200 0.00        
45201 0.00        
45202 0.00        
45203 0.00        
45204 0.00        
45205 0.00        
45206 0.00        
45207 0.00        
45208 0.00        
45209 0.00        
45210 0.00        
45211 0.00        
45212 50.00       
45213 60.00       
45214 49.00       
45215 39.00       
45216 49.00       
45217 39.00       
45218 51.00       
45219 61.00       
45220 51.00       
45221 40.00       
45222 49.00       
45223 59.00       
45224 49.00       
45225 58.00       
45226 50.00       
45227 60.00       
45228 49.00       
45229 39.00       
45230 49.00       
45231 39.00       
45232 51.00       
45233 41.00       
45234 50.00       
45235 40.00       
45236 49.00       
45237 59.00       
45238 49.00       
45239 50.00       
45240 50.00       
45241 50.00       
45242 0.00        
45243 50.00       
45244 49.00       
45245 0.00        
45246 59.00       
45247 39.00       
45248 49.00       
45249 39.00       
45250 49.00       
45251 48.00       
45252 49.00       
45253 48.00       
45254 59.00       
45255 57.00       
45256 49.00       
45257 52.00       
45258 50.00       
45259 48.00       
45260 50.00       
45261 49.00       
45262 49.00       
45263 49.00       
45264 50.00       
45265 49.00       
45266 50.00       
45267 51.00       
45268 47.00       
45269 49.00       
45270 50.00       
45271 51.00       
45272 50.00       
45273 49.00       
45274 49.00       
45275 51.00       
45276 49.00       
45277 49.00       
45278 49.00       
45279 51.00       
45280 48.00       
45281 52.00       
45282 49.00       
45283 51.00       
45284 48.00       
45285 49.00       
45286 51.00       
45287 49.00       
45288 47.00       
45289 48.00       
45290 50.00       
45291 51.00       
45292 52.00       
45293 53.00       
45294 51.00       
45295 47.00       
45296 51.00       
45297 50.00       
45298 49.00       
45299 50.00       
45300 51.00       
45301 47.00       
45302 50.00       
45303 51.00       
45304 50.00       
45305 51.00       
45306 51.00       
45307 49.00       
45308 49.00       
45309 48.00       
45310 49.00       
45311 50.00       
45312 47.00       
45313 51.00       
45314 48.00       
45315 48.00       
45316 47.00       
45317 52.00       
45318 49.00       
45319 52.00       
45320 48.00       
45321 50.00       
45322 50.00       
45323 48.00       
45324 46.00       
45325 48.00       
45326 50.00       
45327 51.00       
45328 59.00       
45329 57.00       
45330 39.00       
45331 57.00       
45332 50.00       
45333 40.00       
45334 48.00       
45335 48.00       
45336 48.00       
45337 50.00       
45338 46.00       
45339 49.00       
45340 49.00       
45341 29.00       
45342 69.00       
45343 49.00       
45344 50.00       
45345 47.00       
45346 69.00       
45347 38.00       
45348 49.00       
45349 49.00       
45350 50.00       
45351 50.00       
45352 51.00       
45353 59.00       
45354 39.00       
45355 40.00       
45356 40.00       
45357 60.00       
45358 50.00       
45359 51.00       
45360 50.00       
45361 49.00       
45362 50.00       
45363 50.00       
45364 49.00       
45365 48.00       
45366 51.00       
45367 50.00       
45368 49.00       
45369 48.00       
45370 51.00       
45371 51.00       
45372 50.00       
45373 49.00       
45374 49.00       
45375 50.00       
45376 49.00       
45377 48.00       
45378 50.00       
45379 50.00       
45380 49.00       
45381 49.00       
45382 50.00       
45383 49.00       
45384 50.00       
45385 48.00       
45386 47.00       
45387 49.00       
45388 50.00       
45389 48.00       
45390 49.00       
45391 48.00       
45392 48.00       
45393 51.00       
45394 49.00       
45395 49.00       
45396 49.00       
45397 49.00       
45398 50.00       
45399 51.00       
45400 48.00       
45401 47.00       
45402 50.00       
45403 50.00       
45404 47.00       
45405 50.00       
45406 47.00       
45407 49.00       
45408 52.00       
45409 51.00       
45410 49.00       
45411 49.00       
45412 48.00       
45413 49.00       
45414 51.00       
45415 49.00       
45416 47.00       
45417 50.00       
45418 52.00       
45419 49.00       
45420 51.00       
45421 47.00       
45422 49.00       
45423 49.00       
45424 51.00       
45425 50.00       
45426 50.00       
45427 51.00       
45428 70.00       
45429 68.00       
45430 30.00       
45431 29.00       
45432 30.00       
45433 28.00       
45434 70.00       
45435 70.00       
45436 49.00       
45437 49.00       
45438 49.00       
45439 50.00       
45440 28.00       
45441 10.00       
45442 9.00        
45443 0.00        
45444 0.00        
45445 4.00        
45446 4.00        
45447 8.00        
45448 8.00        
45449 4.00        
45450 4.00        
45451 0.00        
45452 0.00        
45453 95.00       
45454 98.00       
45455 99.00       
45456 99.00       
45457 99.00       
45458 100.00      
45459 100.00      
45460 100.00      
45461 0.00        
45462 0.00        
45463 100.00      
45464 19.00       
45465 100.00      
45466 19.00       
45467 100.00      
45468 19.00       
45469 100.00      
45470 19.00       
45471 100.00      
45472 19.00       
45473 100.00      
45474 19.00       
45475 0.00        
45476 0.00        
45477 60.00       
45478 40.00       
45479 51.00       
45480 51.00       
45481 48.00       
45482 50.00       
45483 49.00       
45484 52.00       
45485 49.00       
45486 50.00       
45487 48.00       
45488 50.00       
45489 50.00       
45490 50.00       
45491 52.00       
45492 50.00       
45493 50.00       
45494 49.00       
45495 51.00       
45496 48.00       
45497 50.00       
45498 50.00       
45499 49.00       
45500 47.00       
45501 48.00       
45502 48.00       
45503 50.00       
45504 51.00       
45505 49.00       
45506 51.00       
45507 50.00       
45508 51.00       
45509 51.00       
45510 49.00       
45511 50.00       
45512 49.00       
45513 52.00       
45514 50.00       
45515 48.00       
45516 48.00       
45517 51.00       
45518 48.00       
45519 50.00       
45520 51.00       
45521 48.00       
45522 49.00       
45523 41.00       
45524 59.00       
45525 38.00       
45526 61.00       
45527 39.00       
45528 40.00       
45529 40.00       
45530 60.00       
45531 59.00       
45532 38.00       
45533 61.00       
45534 61.00       
45535 41.00       
45536 41.00       
45537 61.00       
45538 60.00       
45539 60.00       
45540 58.00       
45541 42.00       
45542 60.00       
45543 59.00       
45544 38.00       
45545 37.00       
45546 38.00       
45547 60.00       
45548 42.00       
45549 39.00       
45550 41.00       
45551 41.00       
45552 59.00       
45553 40.00       
45554 58.00       
45555 61.00       
45556 38.00       
45557 42.00       
45558 59.00       
45559 59.00       
45560 39.00       
45561 60.00       
45562 58.00       
45563 39.00       
45564 40.00       
45565 38.00       
45566 59.00       
45567 95.00       
45568 98.00       
45569 99.00       
45570 99.00       
45571 99.00       
45572 100.00      
45573 100.00      
45574 100.00      
45575 0.00        
45576 0.00        
45577 0.00        
45578 0.00        
45579 0.00        
45580 0.00        
45581 0.00        
45582 0.00        
45583 0.00        
45584 0.00        
45585 0.00        
45586 0.00        
45587 100.00      
45588 100.00      
45589 100.00      
45590 100.00      
45591 100.00      
45592 100.00      
45593 100.00      
45594 100.00      
45595 0.00        
45596 0.00        
45597 100.00      
45598 19.00       
45599 100.00      
45600 19.00       
45601 100.00      
45602 19.00       
45603 100.00      
45604 19.00       
45605 100.00      
45606 19.00       
45607 100.00      
45608 19.00       
45609 0.00        
45610 0.00        
45611 40.00       
45612 80.00       
45613 49.00       
45614 51.00       
45615 50.00       
45616 49.00       
45617 47.00       
45618 48.00       
45619 50.00       
45620 47.00       
45621 49.00       
45622 47.00       
45623 50.00       
45624 48.00       
45625 50.00       
45626 47.00       
45627 49.00       
45628 48.00       
45629 51.00       
45630 49.00       
45631 50.00       
45632 50.00       
45633 49.00       
45634 49.00       
45635 47.00       
45636 49.00       
45637 49.00       
45638 49.00       
45639 48.00       
45640 48.00       
45641 49.00       
45642 49.00       
45643 50.00       
45644 50.00       
45645 48.00       
45646 50.00       
45647 50.00       
45648 48.00       
45649 49.00       
45650 50.00       
45651 49.00       
45652 51.00       
45653 49.00       
45654 50.00       
45655 48.00       
45656 51.00       
45657 59.00       
45658 60.00       
45659 38.00       
45660 39.00       
45661 38.00       
45662 38.00       
45663 59.00       
45664 38.00       
45665 40.00       
45666 57.00       
45667 59.00       
45668 58.00       
45669 60.00       
45670 58.00       
45671 59.00       
45672 38.00       
45673 40.00       
45674 39.00       
45675 39.00       
45676 61.00       
45677 61.00       
45678 59.00       
45679 37.00       
45680 40.00       
45681 38.00       
45682 59.00       
45683 39.00       
45684 57.00       
45685 38.00       
45686 60.00       
45687 59.00       
45688 58.00       
45689 59.00       
45690 40.00       
45691 38.00       
45692 38.00       
45693 39.00       
45694 62.00       
45695 39.00       
45696 41.00       
45697 59.00       
45698 40.00       
45699 38.00       
45700 42.00       
45701 100.00      
45702 100.00      
45703 100.00      
45704 100.00      
45705 100.00      
45706 100.00      
45707 100.00      
45708 100.00      
45709 89.00       
45710 69.00       
45711 10.00       
45712 10.00       
45713 0.00        
45714 0.00        
45715 10.00       
45716 10.00       
45717 0.00        
45718 0.00        
45719 0.00        
45720 0.00        
45721 100.00      
45722 100.00      
45723 100.00      
45724 100.00      
45725 100.00      
45726 100.00      
45727 100.00      
45728 100.00      
45729 0.00        
45730 0.00        
45731 74.00       
45732 54.00       
45733 81.00       
45734 61.00       
45735 82.00       
45736 62.00       
45737 83.00       
45738 63.00       
45739 84.00       
45740 63.00       
45741 84.00       
45742 63.00       
45743 7.00        
45744 7.00        
45745 80.00       
45746 20.00       
45747 49.00       
45748 48.00       
45749 49.00       
45750 48.00       
45751 49.00       
45752 50.00       
45753 50.00       
45754 49.00       
45755 51.00       
45756 49.00       
45757 49.00       
45758 50.00       
45759 50.00       
45760 51.00       
45761 50.00       
45762 50.00       
45763 51.00       
45764 48.00       
45765 49.00       
45766 46.00       
45767 51.00       
45768 51.00       
45769 48.00       
45770 50.00       
45771 49.00       
45772 49.00       
45773 50.00       
45774 50.00       
45775 51.00       
45776 49.00       
45777 49.00       
45778 50.00       
45779 48.00       
45780 47.00       
45781 50.00       
45782 47.00       
45783 51.00       
45784 50.00       
45785 48.00       
45786 51.00       
45787 50.00       
45788 49.00       
45789 49.00       
45790 50.00       
45791 51.00       
45792 47.00       
45793 49.00       
45794 48.00       
45795 49.00       
45796 47.00       
45797 51.00       
45798 50.00       
45799 54.00       
45800 49.00       
45801 46.00       
45802 48.00       
45803 50.00       
45804 48.00       
45805 48.00       
45806 47.00       
45807 51.00       
45808 51.00       
45809 52.00       
45810 42.00       
45811 52.00       
45812 50.00       
45813 47.00       
45814 50.00       
45815 49.00       
45816 50.00       
45817 47.00       
45818 50.00       
45819 50.00       
45820 47.00       
45821 50.00       
45822 48.00       
45823 49.00       
45824 47.00       
45825 52.00       
45826 49.00       
45827 50.00       
45828 46.00       
45829 49.00       
45830 46.00       
45831 50.00       
45832 48.00       
45833 51.00       
45834 50.00       
45835 100.00      
45836 100.00      
45837 100.00      
45838 100.00      
45839 100.00      
45840 100.00      
45841 100.00      
45842 100.00      
45843 69.00       
45844 69.00       
45845 10.00       
45846 10.00       
45847 0.00        
45848 0.00        
45849 0.00        
45850 0.00        
45851 0.00        
45852 0.00        
45853 5.00        
45854 5.00        
45855 100.00      
45856 100.00      
45857 100.00      
45858 100.00      
45859 100.00      
45860 100.00      
45861 100.00      
45862 100.00      
45863 0.00        
45864 0.00        
45865 80.00       
45866 80.00       
45867 96.00       
45868 96.00       
45869 97.00       
45870 97.00       
45871 98.00       
45872 98.00       
45873 99.00       
45874 99.00       
45875 99.00       
45876 99.00       
45877 12.00       
45878 12.00       
45879 40.00       
45880 60.00       
45881 47.00       
45882 50.00       
45883 50.00       
45884 50.00       
45885 51.00       
45886 49.00       
45887 49.00       
45888 49.00       
45889 49.00       
45890 47.00       
45891 49.00       
45892 50.00       
45893 49.00       
45894 48.00       
45895 49.00       
45896 50.00       
45897 51.00       
45898 50.00       
45899 50.00       
45900 49.00       
45901 46.00       
45902 51.00       
45903 49.00       
45904 48.00       
45905 47.00       
45906 51.00       
45907 52.00       
45908 50.00       
45909 50.00       
45910 50.00       
45911 49.00       
45912 49.00       
45913 52.00       
45914 48.00       
45915 50.00       
45916 49.00       
45917 49.00       
45918 50.00       
45919 49.00       
45920 50.00       
45921 51.00       
45922 50.00       
45923 50.00       
45924 48.00       
45925 47.00       
45926 47.00       
45927 50.00       
45928 48.00       
45929 50.00       
45930 48.00       
45931 51.00       
45932 48.00       
45933 48.00       
45934 47.00       
45935 50.00       
45936 51.00       
45937 49.00       
45938 46.00       
45939 49.00       
45940 50.00       
45941 50.00       
45942 47.00       
45943 52.00       
45944 49.00       
45945 46.00       
45946 53.00       
45947 48.00       
45948 48.00       
45949 48.00       
45950 51.00       
45951 52.00       
45952 51.00       
45953 48.00       
45954 54.00       
45955 51.00       
45956 52.00       
45957 54.00       
45958 45.00       
45959 50.00       
45960 52.00       
45961 51.00       
45962 52.00       
45963 52.00       
45964 49.00       
45965 48.00       
45966 50.00       
45967 52.00       
45968 50.00       
45969 100.00      
45970 100.00      
45971 100.00      
45972 100.00      
45973 100.00      
45974 100.00      
45975 100.00      
45976 100.00      
45977 49.00       
45978 51.00       
45979 48.00       
45980 51.00       
45981 50.00       
45982 51.00       
45983 52.00       
45984 49.00       
45985 47.00       
45986 50.00       
45987 49.00       
45988 51.00       
45989 49.00       
45990 47.00       
45991 49.00       
45992 51.00       
45993 51.00       
45994 50.00       
45995 49.00       
45996 51.00       
45997 51.00       
45998 47.00       
45999 51.00       
46000 50.00       
46001 50.00       
46002 50.00       
46003 49.00       
46004 50.00       
46005 50.00       
46006 49.00       
46007 51.00       
46008 51.00       
46009 52.00       
46010 51.00       
46011 50.00       
46012 51.00       
46013 50.00       
46014 51.00       
46015 50.00       
46016 50.00       
46017 49.00       
46018 50.00       
46019 51.00       
46020 50.00       
46021 51.00       
46022 53.00       
46023 50.00       
46024 50.00       
46025 49.00       
46026 50.00       
46027 51.00       
46028 49.00       
46029 50.00       
46030 51.00       
46031 51.00       
46032 50.00       
46033 51.00       
46034 50.00       
46035 50.00       
46036 47.00       
46037 48.00       
46038 49.00       
46039 50.00       
46040 50.00       
46041 52.00       
46042 51.00       
46043 49.00       
46044 48.00       
46045 48.00       
46046 50.00       
46047 52.00       
46048 50.00       
46049 51.00       
46050 49.00       
46051 50.00       
46052 50.00       
46053 50.00       
46054 50.00       
46055 49.00       
46056 51.00       
46057 48.00       
46058 49.00       
46059 50.00       
46060 50.00       
46061 49.00       
46062 51.00       
46063 50.00       
46064 49.00       
46065 46.00       
46066 49.00       
46067 50.00       
46068 49.00       
46069 50.00       
46070 48.00       
46071 50.00       
46072 50.00       
46073 47.00       
46074 50.00       
46075 50.00       
46076 48.00       
46077 49.00       
46078 50.00       
46079 50.00       
46080 50.00       
46081 51.00       
46082 47.00       
46083 52.00       
46084 49.00       
46085 49.00       
46086 49.00       
46087 49.00       
46088 49.00       
46089 50.00       
46090 49.00       
46091 48.00       
46092 51.00       
46093 49.00       
46094 51.00       
46095 49.00       
46096 50.00       
46097 48.00       
46098 50.00       
46099 49.00       
46100 52.00       
46101 49.00       
46102 49.00       
46103 50.00       
46104 50.00       
46105 49.00       
46106 51.00       
46107 50.00       
46108 49.00       
46109 50.00       
46110 50.00       
46111 50.00       
46112 49.00       
46113 49.00       
46114 50.00       
46115 49.00       
46116 47.00       
46117 48.00       
46118 48.00       
46119 50.00       
46120 49.00       
46121 51.00       
46122 50.00       
46123 51.00       
46124 50.00       
46125 50.00       
46126 46.00       
46127 48.00       
46128 50.00       
46129 50.00       
46130 49.00       
46131 50.00       
46132 49.00       
46133 51.00       
46134 51.00       
46135 50.00       
46136 50.00       
46137 49.00       
46138 51.00       
46139 49.00       
46140 51.00       
46141 48.00       
46142 50.00       
46143 49.00       
46144 50.00       
46145 50.00       
46146 47.00       
46147 49.00       
46148 50.00       
46149 50.00       
46150 48.00       
46151 47.00       
46152 48.00       
46153 51.00       
46154 51.00       
46155 51.00       
46156 50.00       
46157 51.00       
46158 49.00       
46159 50.00       
46160 48.00       
46161 48.00       
46162 50.00       
46163 50.00       
46164 49.00       
46165 48.00       
46166 50.00       
46167 51.00       
46168 52.00       
46169 48.00       
46170 48.00       
46171 52.00       
46172 50.00       
46173 50.00       
46174 52.00       
46175 49.00       
46176 49.00       
46177 48.00       
46178 51.00       
46179 49.00       
46180 50.00       
46181 49.00       
46182 50.00       
46183 48.00       
46184 51.00       
46185 48.00       
46186 50.00       
46187 49.00       
46188 48.00       
46189 50.00       
46190 48.00       
46191 50.00       
46192 49.00       
46193 49.00       
46194 49.00       
46195 51.00       
46196 51.00       
46197 49.00       
46198 49.00       
46199 51.00       
46200 48.00       
46201 51.00       
46202 49.00       
46203 50.00       
46204 48.00       
46205 49.00       
46206 48.00       
46207 49.00       
46208 47.00       
46209 49.00       
46210 48.00       
46211 52.00       
46212 49.00       
46213 49.00       
46214 48.00       
46215 46.00       
46216 51.00       
46217 48.00       
46218 49.00       
46219 49.00       
46220 50.00       
46221 50.00       
46222 51.00       
46223 50.00       
46224 47.00       
46225 49.00       
46226 48.00       
46227 49.00       
46228 49.00       
46229 50.00       
46230 50.00       
46231 50.00       
46232 51.00       
46233 49.00       
46234 52.00       
46235 49.00       
46236 49.00       
46237 50.00       
46238 50.00       
46239 52.00       
46240 52.00       
46241 50.00       
46242 48.00       
46243 49.00       
46244 50.00       
46245 50.00       
46246 49.00       
46247 50.00       
46248 49.00       
46249 49.00       
46250 50.00       
46251 49.00       
46252 52.00       
46253 51.00       
46254 51.00       
46255 51.00       
46256 50.00       
46257 49.00       
46258 48.00       
46259 49.00       
46260 52.00       
46261 51.00       
46262 50.00       
46263 50.00       
46264 50.00       
46265 49.00       
46266 50.00       
46267 50.00       
46268 50.00       
46269 51.00       
46270 50.00       
46271 50.00       
46272 50.00       
46273 49.00       
46274 48.00       
46275 50.00       
46276 51.00       
46277 49.00       
46278 49.00       
46279 50.00       
46280 50.00       
46281 52.00       
46282 50.00       
46283 51.00       
46284 48.00       
46285 48.00       
46286 49.00       
46287 47.00       
46288 46.00       
46289 49.00       
46290 48.00       
46291 49.00       
46292 50.00       
46293 52.00       
46294 48.00       
46295 51.00       
46296 49.00       
46297 50.00       
46298 52.00       
46299 49.00       
46300 52.00       
46301 49.00       
46302 49.00       
46303 48.00       
46304 49.00       
46305 50.00       
46306 49.00       
46307 50.00       
46308 51.00       
46309 50.00       
46310 50.00       
46311 49.00       
46312 49.00       
46313 52.00       
46314 48.00       
46315 50.00       
46316 50.00       
46317 49.00       
46318 48.00       
46319 48.00       
46320 49.00       
46321 51.00       
46322 49.00       
46323 50.00       
46324 49.00       
46325 49.00       
46326 50.00       
46327 51.00       
46328 52.00       
46329 50.00       
46330 48.00       
46331 50.00       
46332 50.00       
46333 50.00       
46334 51.00       
46335 49.00       
46336 49.00       
46337 52.00       
46338 50.00       
46339 51.00       
46340 49.00       
46341 49.00       
46342 49.00       
46343 49.00       
46344 50.00       
46345 50.00       
46346 50.00       
46347 48.00       
46348 50.00       
46349 49.00       
46350 51.00       
46351 50.00       
46352 48.00       
46353 49.00       
46354 49.00       
46355 48.00       
46356 52.00       
46357 48.00       
46358 48.00       
46359 50.00       
46360 49.00       
46361 50.00       
46362 50.00       
46363 51.00       
46364 48.00       
46365 51.00       
46366 49.00       
46367 50.00       
46368 49.00       
46369 46.00       
46370 48.00       
46371 49.00       
46372 49.00       
46373 49.00       
46374 47.00       
46375 48.00       
46376 51.00       
46377 51.00       
46378 50.00       
46379 49.00       
46380 50.00       
46381 51.00       
46382 51.00       
46383 50.00       
46384 49.00       
46385 48.00       
46386 50.00       
46387 50.00       
46388 50.00       
46389 50.00       
46390 50.00       
46391 49.00       
46392 50.00       
46393 50.00       
46394 50.00       
46395 50.00       
46396 50.00       
46397 50.00       
46398 47.00       
46399 50.00       
46400 49.00       
46401 48.00       
46402 50.00       
46403 49.00       
46404 50.00       
46405 50.00       
46406 50.00       
46407 50.00       
46408 50.00       
46409 48.00       
46410 47.00       
46411 49.00       
46412 49.00       
46413 50.00       
46414 49.00       
46415 50.00       
46416 49.00       
46417 49.00       
46418 49.00       
46419 51.00       
46420 50.00       
46421 50.00       
46422 48.00       
46423 50.00       
46424 49.00       
46425 49.00       
46426 48.00       
46427 50.00       
46428 49.00       
46429 51.00       
46430 47.00       
46431 48.00       
46432 50.00       
46433 51.00       
46434 50.00       
46435 50.00       
46436 48.00       
46437 49.00       
46438 49.00       
46439 49.00       
46440 50.00       
46441 49.00       
46442 50.00       
46443 49.00       
46444 51.00       
46445 50.00       
46446 50.00       
46447 50.00       
46448 48.00       
46449 49.00       
46450 51.00       
46451 51.00       
46452 50.00       
46453 49.00       
46454 50.00       
46455 49.00       
46456 49.00       
46457 50.00       
46458 48.00       
46459 49.00       
46460 52.00       
46461 48.00       
46462 51.00       
46463 52.00       
46464 51.00       
46465 50.00       
46466 50.00       
46467 49.00       
46468 49.00       
46469 49.00       
46470 52.00       
46471 51.00       
46472 48.00       
46473 50.00       
46474 51.00       
46475 49.00       
46476 49.00       
46477 50.00       
46478 50.00       
46479 49.00       
46480 49.00       
46481 48.00       
46482 47.00       
46483 51.00       
46484 48.00       
46485 51.00       
46486 54.00       
46487 50.00       
46488 49.00       
46489 50.00       
46490 51.00       
46491 49.00       
46492 49.00       
46493 51.00       
46494 50.00       
46495 49.00       
46496 49.00       
46497 50.00       
46498 48.00       
46499 48.00       
46500 50.00       
46501 50.00       
46502 48.00       
46503 51.00       
46504 51.00       
46505 48.00       
46506 49.00       
46507 49.00       
46508 49.00       
46509 49.00       
46510 51.00       
46511 48.00       
46512 49.00       
46513 50.00       
46514 50.00       
46515 49.00       
46516 48.00       
46517 50.00       
46518 49.00       
46519 49.00       
46520 51.00       
46521 51.00       
46522 50.00       
46523 49.00       
46524 48.00       
46525 52.00       
46526 49.00       
46527 49.00       
46528 50.00       
46529 50.00       
46530 53.00       
46531 51.00       
46532 48.00       
46533 49.00       
46534 51.00       
46535 51.00       
46536 48.00       
46537 51.00       
46538 49.00       
46539 53.00       
46540 50.00       
46541 50.00       
46542 50.00       
46543 52.00       
46544 50.00       
46545 51.00       
46546 49.00       
46547 51.00       
46548 50.00       
46549 49.00       
46550 49.00       
